TransactionAmt,TransactionHour,card_type,ProductCD,email_match,device_type,distance,card1,card2,card3,card5,addr1,addr2,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14,D15,M1,M2,M3,M4,M5,M6,M7,M8,M9,isFraud
6.063,1,0,0,1,0,0.0,15885,545.0,185.0,138.0,-1.0,-1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.04166603088379,0.0416660010814666,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,2,-1,-1,-1,-1,-1,0
20.0,22,0,1,1,0,0.0,12695,490.0,150.0,226.0,325.0,87.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
49.0,3,0,4,0,0,6.0,6170,174.0,150.0,226.0,327.0,87.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,17.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,16.0,1,1,1,0,1,0,0,1,1,0
16.477,3,1,0,1,0,0.0,15854,555.0,213.0,226.0,-1.0,-1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,2,-1,-1,-1,-1,-1,0
117.0,20,1,4,0,0,0.0,11319,155.0,150.0,226.0,177.0,87.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,1.0,31.0,31.0,13.0,31.0,13.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,31.0,1,1,1,1,0,0,-1,-1,-1,0
107.95,0,0,4,0,0,0.0,17188,321.0,150.0,226.0,299.0,87.0,110.0,104.0,0.0,0.0,94.0,81.0,0.0,0.0,65.0,0.0,77.0,0.0,361.0,93.0,265.0,265.0,15.0,265.0,15.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,265.0,-1,-1,-1,-1,-1,0,-1,-1,-1,0
107.95,3,0,4,0,0,4.0,13295,321.0,150.0,226.0,143.0,87.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,-1,-1,0,-1,-1,-1,0
199.95,23,0,4,0,0,0.0,10112,360.0,150.0,166.0,315.0,87.0,4.0,8.0,0.0,0.0,4.0,5.0,0.0,0.0,4.0,0.0,3.0,0.0,30.0,4.0,350.0,350.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,350.0,1,1,1,-1,-1,0,0,1,1,0
31.0,19,0,4,0,0,625.0,14858,558.0,150.0,226.0,325.0,87.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,14.0,2.0,309.0,309.0,6.0,307.0,3.0,0.0,0.0,0.0,0.0,26.0,309.0,0.0,0.0,0.0,197.0,1,1,1,0,0,0,0,0,0,0
226.0,22,0,4,0,0,0.0,5167,361.0,150.0,195.0,441.0,87.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,0,1,1,-1,-1,-1,0
59.0,16,0,4,0,0,936.0,11839,490.0,150.0,226.0,204.0,87.0,2.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,3.0,0.0,20.0,2.0,112.0,50.0,3.0,512.0,32.0,0.0,0.0,0.0,0.0,22.0,3.0,0.0,0.0,0.0,4.0,1,1,1,0,1,0,0,0,0,0
385.0,12,0,4,0,0,0.0,2803,100.0,150.0,226.0,330.0,87.0,2.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,17.0,1.0,251.0,227.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,376.0,-1,-1,-1,0,0,1,-1,-1,-1,0
50.0,9,0,4,0,0,0.0,12322,539.0,150.0,117.0,299.0,87.0,17.0,18.0,0.0,0.0,18.0,14.0,0.0,0.0,11.0,0.0,13.0,0.0,108.0,15.0,458.0,320.0,2.0,458.0,2.0,0.0,0.0,0.0,0.0,458.0,0.0,0.0,0.0,0.0,458.0,-1,-1,-1,-1,-1,0,-1,-1,-1,0
23.806,2,0,0,1,1,312.0,4461,375.0,185.0,224.0,-1.0,-1.0,17.0,25.0,0.0,6.0,0.0,6.0,6.0,9.0,0.0,7.0,6.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833330005407333,0.0833330005407333,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,0,-1,-1,-1,-1,-1,0
184.95,14,1,4,0,0,10.0,8608,225.0,150.0,102.0,264.0,87.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,15.0,1.0,555.0,555.0,30.0,555.0,30.0,0.0,0.0,0.0,0.0,263.0,555.0,0.0,0.0,0.0,555.0,1,1,1,-1,-1,-1,0,0,1,0
100.0,16,0,1,0,0,0.0,8218,555.0,150.0,224.0,269.0,87.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,68.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
108.95,21,0,4,0,0,33.0,16132,111.0,150.0,226.0,299.0,87.0,166.0,125.0,0.0,0.0,123.0,118.0,0.0,0.0,110.0,0.0,110.0,0.0,451.0,137.0,84.0,84.0,19.0,20.0,19.0,0.0,0.0,0.0,0.0,391.0,391.0,0.0,0.0,0.0,391.0,1,1,1,-1,-1,1,0,0,1,0
171.0,16,0,4,0,0,0.0,15436,302.0,150.0,226.0,324.0,87.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,20.0,1.0,315.0,315.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,502.0,0.0,0.0,0.0,0.0,121.0,-1,-1,-1,0,0,0,-1,-1,-1,0
129.95,3,0,4,0,0,7.0,2392,360.0,150.0,126.0,264.0,87.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,7.0,2.0,122.0,122.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,112.0,0.0,0.0,0.0,122.0,1,1,1,-1,-1,1,0,0,1,0
226.0,23,0,4,0,0,70.0,7508,321.0,150.0,226.0,469.0,87.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,12.0,3.0,0.0,0.0,0.0,371.0,0.0,0.0,0.0,0.0,0.0,598.0,397.0,0.0,0.0,0.0,598.0,1,1,1,0,1,0,0,0,0,0
67.95,21,0,4,0,0,24.0,1465,555.0,150.0,224.0,264.0,87.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,13.0,1.0,618.0,604.0,24.0,618.0,24.0,0.0,0.0,0.0,0.0,618.0,150.0,0.0,0.0,0.0,618.0,1,1,0,-1,-1,1,-1,-1,-1,0
197.95,2,1,4,0,0,162.0,7861,494.0,150.0,226.0,181.0,87.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,14.0,4.0,0.0,0.0,0.0,658.0,97.0,0.0,0.0,0.0,0.0,658.0,594.0,0.0,0.0,0.0,159.0,1,1,1,-1,-1,1,0,0,0,0
9.305,18,0,0,1,0,68.0,3154,408.0,185.0,224.0,-1.0,-1.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,264.0,264.0,264.0,264.0,0.0,0.0,0.0,0.0,264.0,0.0,0.0,0.0,-1,-1,-1,2,-1,-1,-1,-1,-1,0
48.95,11,0,4,0,0,1.0,1675,174.0,150.0,226.0,204.0,87.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,-1,-1,0,0,1,1,0
72.0,22,0,4,0,0,0.0,7919,194.0,150.0,202.0,181.0,87.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,456.0,456.0,335.0,456.0,335.0,0.0,0.0,0.0,0.0,456.0,0.0,0.0,0.0,0.0,456.0,-1,-1,-1,0,1,0,-1,-1,-1,0
117.0,20,0,4,0,0,0.0,11218,579.0,150.0,226.0,184.0,87.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,18.0,4.0,521.0,521.0,0.0,521.0,0.0,0.0,0.0,0.0,0.0,521.0,455.0,0.0,0.0,0.0,521.0,1,1,1,1,1,1,-1,-1,-1,0
65.95,15,1,4,0,0,0.0,10229,276.0,150.0,226.0,191.0,87.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,-1,-1,0,0,0,0,1
117.0,2,0,4,0,0,3.0,6156,225.0,150.0,166.0,191.0,87.0,101.0,96.0,0.0,0.0,104.0,87.0,0.0,0.0,74.0,0.0,82.0,0.0,435.0,90.0,14.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,1,1,0
850.0,16,0,4,0,0,0.0,17868,148.0,150.0,226.0,384.0,87.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,1.0,91.0,91.0,28.0,91.0,28.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,91.0,1,1,1,-1,-1,1,0,0,1,0
100.0,4,0,4,0,0,9.0,14290,512.0,150.0,226.0,315.0,87.0,1.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,15.0,1.0,255.0,255.0,22.0,254.0,79.0,0.0,0.0,0.0,0.0,101.0,254.0,0.0,0.0,0.0,254.0,1,1,1,-1,-1,1,0,1,1,0
57.95,20,0,4,0,0,0.0,13922,512.0,150.0,117.0,272.0,87.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,-1,-1,1,0,0,1,0
117.0,20,1,4,0,0,0.0,14318,321.0,150.0,226.0,126.0,87.0,4.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,4.0,0.0,16.0,4.0,4.0,4.0,4.0,113.0,4.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,4.0,-1,-1,-1,0,0,0,-1,-1,-1,0
311.95,21,0,4,0,0,2751.0,1431,492.0,150.0,226.0,220.0,87.0,8.0,7.0,0.0,0.0,9.0,6.0,0.0,0.0,4.0,0.0,6.0,0.0,50.0,7.0,486.0,366.0,1.0,486.0,1.0,0.0,0.0,0.0,0.0,14.0,486.0,0.0,0.0,0.0,465.0,1,1,1,-1,-1,0,0,0,0,0
107.95,15,0,4,0,0,5.0,18370,547.0,150.0,226.0,191.0,87.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,14.0,2.0,80.0,80.0,35.0,525.0,35.0,0.0,0.0,0.0,0.0,525.0,484.0,0.0,0.0,0.0,525.0,1,1,1,-1,-1,0,0,1,1,0
32.97,23,0,4,0,0,0.0,15497,490.0,150.0,226.0,299.0,87.0,3.0,7.0,0.0,0.0,2.0,3.0,0.0,0.0,5.0,0.0,5.0,0.0,66.0,3.0,362.0,362.0,10.0,362.0,10.0,0.0,0.0,0.0,0.0,362.0,0.0,0.0,0.0,0.0,362.0,-1,-1,-1,-1,-1,0,-1,-1,-1,0
300.0,23,1,2,1,1,0.0,6019,583.0,150.0,226.0,310.0,87.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
82.95,20,0,4,0,0,8.0,9500,321.0,150.0,226.0,126.0,87.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,1,1,1,-1,-1,0,0,0,1,0
25.95,2,0,4,0,0,0.0,1039,391.0,150.0,166.0,220.0,87.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,2.0,7.0,7.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1,1,1,-1,-1,0,0,1,1,0
108.95,19,0,4,0,0,4.0,12577,268.0,150.0,166.0,205.0,87.0,3.0,5.0,0.0,0.0,1.0,4.0,0.0,0.0,4.0,0.0,3.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,1,1,1,-1,-1,0,-1,-1,-1,0
78.95,14,0,4,0,0,0.0,15385,111.0,150.0,224.0,441.0,87.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,19.0,19.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,19.0,-1,-1,-1,-1,-1,1,-1,-1,-1,0
13.587,4,1,0,1,1,0.0,14276,177.0,185.0,137.0,-1.0,-1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,417.0,417.0,416.0,416.0,416.0,416.0,416.0,0.0,0.0,0.0,0.0,416.0,416.0,0.0,0.0,-1,-1,-1,2,-1,-1,-1,-1,-1,0
53.95,1,0,4,0,0,0.0,9112,250.0,150.0,226.0,441.0,87.0,3.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,3.0,0.0,0.0,0.0,629.0,128.0,0.0,0.0,0.0,0.0,629.0,0.0,0.0,0.0,0.0,629.0,1,0,0,-1,-1,0,0,0,0,0
108.95,2,0,4,0,0,557.0,1450,215.0,150.0,166.0,476.0,87.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,-1,-1,0,0,0,0,0
59.0,7,0,4,0,0,0.0,11204,298.0,150.0,226.0,272.0,87.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,7.0,3.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,51.0,-1,-1,-1,0,0,0,-1,-1,-1,0
209.95,17,0,4,0,0,0.0,16783,282.0,150.0,226.0,428.0,87.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,19.0,5.0,4.0,4.0,4.0,332.0,4.0,0.0,0.0,0.0,0.0,269.0,0.0,0.0,0.0,0.0,269.0,-1,-1,-1,-1,-1,0,-1,-1,-1,0
54.5,2,0,4,0,0,0.0,5033,269.0,150.0,224.0,441.0,87.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,1,1,0
50.0,16,0,1,1,1,0.0,8781,543.0,150.0,224.0,330.0,87.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
207.95,0,0,4,0,0,7.0,3445,543.0,150.0,224.0,315.0,87.0,2.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,19.0,2.0,512.0,512.0,31.0,188.0,31.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,0.0,0.0,511.0,1,1,1,-1,-1,1,0,0,1,0
250.0,18,1,2,1,1,0.0,8466,399.0,150.0,119.0,299.0,87.0,1.0,3.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
117.0,2,0,4,0,0,6.0,11218,579.0,150.0,226.0,324.0,87.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,1,1,1,1,1,0
67.95,15,0,4,0,0,1.0,12970,-1.0,150.0,166.0,264.0,87.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,2.0,19.0,19.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,19.0,1,1,1,-1,-1,1,1,1,1,0
209.95,22,1,4,0,0,0.0,1724,583.0,150.0,226.0,184.0,87.0,6.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,12.0,4.0,0.0,0.0,0.0,478.0,72.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,478.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
150.0,18,0,1,1,0,0.0,3094,276.0,150.0,226.0,191.0,87.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
59.0,19,0,4,0,0,4.0,9500,321.0,150.0,226.0,325.0,87.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,1,1,1,1,0
445.0,16,1,4,0,0,0.0,2783,445.0,150.0,219.0,123.0,87.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,1,1,0,0,1,0
1058.29,18,0,4,0,0,0.0,5339,555.0,150.0,226.0,325.0,87.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,-1,-1,1,0,0,1,0
62.95,3,0,4,0,0,4.0,17217,111.0,150.0,226.0,494.0,87.0,35.0,34.0,0.0,0.0,12.0,29.0,0.0,0.0,21.0,0.0,27.0,0.0,64.0,28.0,345.0,345.0,40.0,317.0,40.0,0.0,0.0,0.0,0.0,40.0,510.0,0.0,0.0,0.0,422.0,1,1,0,-1,-1,0,1,1,1,0
59.0,0,0,4,0,0,878.0,10112,360.0,150.0,166.0,225.0,87.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,7.0,1,1,1,1,1,1,-1,-1,-1,1
20.0,16,0,1,0,0,0.0,12839,321.0,150.0,226.0,264.0,87.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
107.95,1,0,4,0,0,0.0,2744,490.0,150.0,195.0,264.0,87.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,0,-1,-1,-1,0
29.0,18,0,4,0,0,355.0,8993,480.0,150.0,117.0,126.0,87.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0
226.0,22,0,4,0,0,9.0,17188,321.0,150.0,226.0,310.0,87.0,6.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,3.0,0.0,60.0,3.0,314.0,307.0,7.0,602.0,7.0,0.0,0.0,0.0,0.0,349.0,588.0,0.0,0.0,0.0,602.0,1,1,1,1,1,1,0,0,1,0
107.95,14,0,4,0,0,0.0,13481,445.0,150.0,224.0,325.0,87.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,506.0,506.0,0.0,0.0,0.0,0.0,506.0,0.0,0.0,0.0,0.0,506.0,1,1,0,-1,-1,0,0,1,1,0
319.95,15,0,4,0,0,6.0,15678,111.0,150.0,224.0,143.0,87.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,-1,-1,1,0,1,1,0
291.52,13,1,4,0,0,0.0,18227,583.0,150.0,226.0,203.0,87.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,-1,-1,0,0,0,0,0
67.278,14,0,0,1,0,229.0,5812,408.0,185.0,224.0,332.0,60.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,2,-1,-1,-1,-1,-1,0
31.355,1,0,0,1,0,0.0,15885,545.0,185.0,138.0,-1.0,-1.0,1.0,4.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,6.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0416660010814666,0.0416660010814666,0.0,0.0,6.0,0.0,0.0,0.0,-1,-1,-1,2,-1,-1,-1,-1,-1,0
92.0,18,0,4,0,0,13.0,9500,321.0,150.0,226.0,204.0,87.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,13.0,1.0,456.0,456.0,3.0,456.0,3.0,0.0,0.0,0.0,0.0,456.0,405.0,0.0,0.0,0.0,456.0,1,1,1,1,1,1,0,0,1,0
162.34,23,0,4,0,0,1282.0,10571,467.0,150.0,226.0,158.0,87.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,88.0,0.0,0.0,0.0,54.0,1,0,0,-1,-1,0,0,0,0,0
57.95,1,0,4,0,0,0.0,6170,174.0,150.0,226.0,123.0,87.0,4.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,7.0,4.0,226.0,226.0,226.0,397.0,67.0,0.0,0.0,0.0,0.0,397.0,0.0,0.0,0.0,0.0,397.0,-1,-1,-1,-1,-1,1,-1,-1,-1,0
44.0,20,1,4,0,0,4.0,16430,371.0,150.0,226.0,299.0,87.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,1.0,274.0,274.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,1,0,1,0
150.0,0,1,2,0,1,2.0,6344,327.0,150.0,224.0,204.0,87.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,104.0,104.0,0.0,763.0,103.0,0.0,0.0,104.0,0.0,763.0,0.0,0.0,0.0,0.0,763.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
59.0,22,0,4,0,0,13.0,5751,556.0,150.0,224.0,264.0,87.0,8.0,4.0,0.0,0.0,0.0,18.0,0.0,0.0,7.0,0.0,10.0,0.0,119.0,7.0,1.0,1.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,291.0,291.0,0.0,0.0,0.0,178.0,1,1,0,0,1,0,0,0,1,0
97.95,23,0,4,0,0,0.0,14651,555.0,150.0,226.0,272.0,87.0,9.0,6.0,0.0,0.0,7.0,8.0,0.0,0.0,6.0,0.0,5.0,0.0,75.0,8.0,544.0,544.0,12.0,377.0,12.0,0.0,0.0,0.0,0.0,544.0,384.0,0.0,0.0,0.0,544.0,1,1,1,-1,-1,-1,-1,-1,-1,0
39.0,21,0,4,0,0,22.0,12037,595.0,150.0,224.0,231.0,87.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,1,0,0,0,1,0
100.0,23,0,2,0,0,0.0,2598,555.0,150.0,226.0,476.0,87.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
